code_activity,name_activity,description,ar_name_activity,ar_description,category_code,category_name_fr,category_name_ar,subcategory_code,subcategory_name_fr,subcategory_name_ar,subfield,field
020601,Ingénieur(e) en intelligence artificielle,,مهندس الذكاء الاصطناعي,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020600,Technologies émergentes,التكنولوجيا الناشئة,17,2
020511,Spécialiste en service après-vente,,اخصائي خدمات ما بعد البيع,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020510,Spécialiste en fidélisation de la clientèle,,أخصائي ولاء العملاء,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020509,Analyste des performances de service client,,محلل أداء خدمة العملاء,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020508,Gestionnaire de projet de service client,,مدير مشروع خدمة العملاء,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020507,Spécialiste de l'expérience client,,أخصائي تجربة العملاء,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020506,Spécialiste en relations publiques en ligne,,أخصائي العلاقات العامة عبر الإنترنت,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020505,Gestionnaire de contenu en ligne,,مدير المحتوى عبر الإنترنت,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020504,Community manager,,مسير محتوى عبر الأنترنيت,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020503,Spécialiste en vente en ligne,,متخصص في المبيعات عبر الإنترنت,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020502,Spécialiste en communication client,,أخصائي اتصالات العملاء,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020501,Spécialiste du support technique,,أخصائي دعم تقني,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020500,Services clients et support,خدمات العملاء والدعم,16,2
020411,Analyste de la cybersécurité,,محلل الأمن السيبراني,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020410,Architecte de solutions Cloud,,مهندس الحلول السحابية,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020409,Développeur(se) agile,,مطور البرمجيات اللينة,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020408,Scrum master,,خبير سكروم scrum,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020407,Chef(fe) de projet numérique,,مدير مشروع رقمي,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020406,Administrateur(trice) de base de données,,مسؤول قاعدة البيانات ,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020405,Analyste en sécurité informatique,,محلل أمن تكنولوجيا المعلومات,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020404,Analyste de la performance du site web,,محلل أداء الموقع,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020403,Consultant(e) en transformation numérique,,استشاري في التحول الرقمي,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020402,Gestionnaire de projet informatique,,مدير مشروع تكنولوجيا المعلومات,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020401,Analyste de données,,محلل بيانات,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020400,Gestion de projet et analyse de données,إدارة المشاريع وتحليل البيانات,15,2
020312,Spécialiste en stratégie de contenu,,متخصص في استراتيجية المحتوى,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020311,Planificateur(trice) de campagnes publicitaires numériques,,مخطط حملات الإعلان الرقمي,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020310,Consultant(e) en marketing numérique,,استشاري التسويق الرقمي,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020309,Analyste de données marketing,,محلل بيانات التسويق,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020308,Responsable marketing digital,,مسؤول التسويق الرقمي,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020307,Spécialiste en marketing d'influence,,متخصص في تسويق التأثير,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020306,Spécialiste en publicité en ligne,,متخصص في الإعلان عبر الإنترنت,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020305,Spécialiste en marketing sur les réseaux sociaux,,متخصص في التسويق على وسائل التواصل الاجتماعي,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020304,Spécialiste en marketing par e-mail,,متخصص في التسويق عبر البريد الإلكتروني,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020303,Spécialiste en référencement payant (SEA),,مُتخصّص في التحسين المدفوع لمحركات البحث (SEA),,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020302,Spécialiste en référencement naturel (SEO),,مُتخصّص في التحسين الطبيعي لمحركات البحث (SEO),,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020301,Créateur de contenu sur les réseaux sociaux,,صانع محتوى على وسائل التواصل الاجتماعي,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020300,Marketing numérique,التسويق الرقمي,14,2
020210,Designer d'interfaces utilisateur pour l'IA,,مصمم واجهة المستخدم بالذكاء الاصطناعي (IA),,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020209,Designer de produits numériques,,مصمم المنتجات الرقمية,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020208,Designer 3D,,مصمم ثلاثي الابعاد (3D),,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020207,Designer de jeux vidéo,,مصمم لعبة فيديو,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020206,Motion designer,,مصمم الحركة,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020205,Infographiste,,مصمم انفوجرافيك,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020204,Illustrateur(trice),,مصمم صور,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020203,Designer web,,مصمم ويب,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020202,Designer UX/UI,,مصمم تجربة المستخدم/واجهة المستخدم (UI/UX) ,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020201,Designer graphique,,مصمم جرافيك,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020200,Design et création numérique,التصميم والإبداع الرقمي,13,2
020113,Développeur(se) Swift,,مطور Swift,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020112,Développeur(se) Ruby,,مطور Ruby,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020111,Développeur(se) JavaScript,,مطور JavaScript,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020110,Développeur(se) C++,,مطور C++,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020109,Développeur(se) PHP,,مطور PHP,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020108,Développeur(se) Java,,مطور Java,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020107,Développeur(se) Python,,مطور Python,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020106,Développeur(se) back-end,,مطور الخلفية,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020105,Développeur(se) front-end,,مطور واجهة المستخدم,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020104,Développeur(se) full-stack,,مطور متعدد المهام Full-stack ,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020103,Développeur(se) logiciel,,مطور برمجيات,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020102,Développeur(se) mobile,,مطور تطبيقات الجوال,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
020101,Développeur(se) web,,مطور ويب,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,020100,Développement informatique,التطوير المعلوماتي,12,2
011118,Protectionniste principal superviseur en météorologie,,مشرف رئيسي على الوقاية في الأرصاد الجوية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011117,Protectionniste principal de la météorologie aéronautique,,مكلف رئيسي بالوقاية في الأرصاد الجوية للطيران,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011116,Protectionniste assistance en météorologie,,مكلف بالوقاية في الأرصاد الجوية للمساعدة,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011115,Protectionniste aéronautique en météorologie,,مكلف بالوقاية في الأرصاد الجوية للطيران,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011114,Prévisionniste principal médias en météorologie,,مُتنبأ جوي رئيسي لوسائل الإعلام,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011113,Prévisionniste principal assistance en météorologie,,مُتنبأ جوي رئيسي للمساعدة في الأرصاد الجوية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011112,Prévisionniste principal aéronautique en météorologie,,مُتنبأ جوي رئيسي للطيران,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011111,Prévisionniste médias en météorologie,,مُتنبأ جوي لوسائل الإعلام,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011110,Prévisionniste général en météorologie,,مُتنبأ جوي عام,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011109,Prévisionniste assistance régionale en météorologie,,مُتنبأ جوي إقليمي للمساعدة في الأرصاد الجوية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011108,Prévisionniste assistance en météorologie,,مُتنبأ جوي للمساعدة في الأرصاد الجوية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011107,Prévisionniste aéronautique régional en météorologie,,مُتنبأ جوي إقليمي للطيران,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011106,Prévisionniste aéronautique en météorologie,,مُتنبأ جوي للطيران,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011105,Observateur principal instructeur en météorologie,,ملاحظ جوي رئيسي مدرب في الأرصاد الجوية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011104,Observateur météorologique principal,,ملاحظ جوي رئيسي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011103,Contrôleur d'observations météorologiques,,مُراقب للملاحظات الجوية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011102,Assistant technique de climatologie,,مساعد فني في علم المناخ,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011101,Archiviste climatologique,,مكلف بأرشيف البيانات المناخية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011100,Information météorologique,معلومات الأرصاد الجوية,11,1
011004,Technicien supérieur en topographie et géodésie,,تقني سامي في الطبوغرافيا والمساحة التطبيقية (الجيوديسيا),,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011000,Information géographique,المعلومة الجغرافية,10,1
011003,Technicien chargé des opérations de travaux cartographiques,,تقني مكلف بعمليات الأشغال الخرائطية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011000,Information géographique,المعلومة الجغرافية,10,1
011002,Opérateur photogrammètre,,عامل المسح التصويري,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011000,Information géographique,المعلومة الجغرافية,10,1
011001,Ingénieur chargé de travaux cartographiques,,مهندس مكلف بالأعمال الخرائطية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,011000,Information géographique,المعلومة الجغرافية,10,1
010907,Ingénieur financier,,مهندس مالي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010900,Etude et analyse financières,الدراسة والتحليل المالي,9,1
010906,Ingénieur opérations bourse,,مهندس في تداولات البورصة,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010900,Etude et analyse financières,الدراسة والتحليل المالي,9,1
010905,Economiste de marché financier,,اخصائي اقتصادي في السوق المالي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010900,Etude et analyse financières,الدراسة والتحليل المالي,9,1
010904,Analyste risques financiers,,محلل المخاطر المالية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010900,Etude et analyse financières,الدراسة والتحليل المالي,9,1
010903,Analyste marché financier,,محلل السوق المالي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010900,Etude et analyse financières,الدراسة والتحليل المالي,9,1
010902,Analyste financier,,محلل مالي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010900,Etude et analyse financières,الدراسة والتحليل المالي,9,1
010901,Analyste économique,,محلل اقتصادي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010900,Etude et analyse financières,الدراسة والتحليل المالي,9,1
010804,Consultant en communication,,استشاري في الاتصالات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010800,Relation publique et communication,العلاقات العامة والاتصالات,8,1
010803,Assistant relations publiques,,مساعد في العلاقات العامة,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010800,Relation publique et communication,العلاقات العامة والاتصالات,8,1
010802,Assistant relations presse,,مساعد في العلاقات الصحفية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010800,Relation publique et communication,العلاقات العامة والاتصالات,8,1
010801,Assistant de communication,,مساعد في الاتصالات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010800,Relation publique et communication,العلاقات العامة والاتصالات,8,1
010742,Technicien minéralogiste,,تقني في جيولوجيا المعادن,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010741,Technicien géophysique,,تقني جيوفيزيائي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010740,Technicien géologue,,تقني جيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010739,Technicien en valorisation géologique,,تقني في التقييم الجيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010738,Technicien analyse en exploration pétrolière,,تقني في تحليل الاستكشافات النفطية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010737,Superviseur géophysique,,مشرف جيوفيزيائي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010736,Superviseur géologue,,مشرف جيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010735,Sondeur géologue,,اخصائي في السبر الجيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010734,Sismologue,,اخصائي في علم الزلازل,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010733,Séismologue,,عالم الزلازل,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010732,Pétrographe,,اخصائي في الصخور الجيولوجية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010731,Minérallurgiste,,اخصائي في جيولوجيا المعادن,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010730,Ingénieur spécialiste en géophysique,,مهندس خبير في الجيوفيزياء,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010729,Ingénieur spécialiste en géologie,,مهندس خبير في الجيولوجيا,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010728,Ingénieur réservoir,,مهندس في خزانات انتاج النفط,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010727,Ingénieur hydrogéologue,,مهندس هيدروجيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010726,Ingénieur géotechnicien,,مهندس جيوتقني,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010725,Ingénieur géophysicien,,مهندس جيوفيزيائي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010724,Ingénieur géologue,,مهندس جيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010723,Ingénieur expert en valorisation géologique,,مهندس خبير في التقييم الجيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010722,Ingénieur expert en géophysique,,مهندس خبير في الجيوفيزياء,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010721,Ingénieur expert en géologie,,مهندس خبير في الجيولوجيا,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010720,Ingénieur des réservoirs et des boues,,مهندس في خزانات انتاج النفط والطين,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010719,"Ingénieur d’études en minéralogie, pétrographie",,مهندس دراسات المعادن والصخور,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010718,Ingénieur d’études en hydrogéologie,,مهندس دراسات في الهيدروجيولوجيا,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010717,Ingénieur d’études en géophysique,,مهندس دراسات في الجيوفيزياء,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010716,Ingénieur d’application en valorisation géologique,,مهندس تطبيقي في التقييم الجيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010715,"Ingénieur d’application en minéralogie, pétrographie",,مهندس تطبيقي في علم المعادن والصخور,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010714,Ingénieur d’application en hydrogéologie,,مهندس تطبيقي في الهيدروجيولوجيا,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010713,Ingénieur d’analyse en exploration pétrolière,,مهندس في تحليل الاستكشافات النفطية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010712,Hydrologue,,هيدرولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010711,Hydrogéologue,,هيدروجيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010710,Géotechnicien,,جيوتقني,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010709,Géophysicien,,جيوفيزيائي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010708,Géologue prospecteur,,جيولوجي في التنقيب,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010707,Géologue pétrolier,,جيولوجي البترول,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010706,Géologue minier,,جيولوجي المناجم,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010705,Géologue en recherche prospective,,جيولوجي في البحث الاستشرافي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010704,Géologue de chantier,,جيولوجي ورشات البناء,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010703,Géologue,,جيولوجي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010702,Géodésien,,اخصائي في الجيوديسيا ومسح الأراضي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010701,Géochimiste,,جيوكيميائي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010700,Etudes et recherche géologique,دراسات وأبحاث جيولوجية,7,1
010618,Technicien principal maintenance poste électrique,,تقني رئيسي في صيانة مركز كهربائي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010617,Technicien principal études et surveillance des travaux électricité,,تقني رئيسي في الدراسات ومراقبة أشغال الكهرباء,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
